index_code,trade_date,open,high,low,close,volume,amount,source,run_id,update_time
000300,2023-01-19,4125.577,4156.008,4105.98,4156.008,9460839800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-01-20,4166.844,4189.831,4161.67,4181.527,12355380900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-01-30,4267.625,4268.152,4197.86,4201.345,16460706400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-01-31,4200.581,4212.735,4153.048,4156.858,12455083500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-01,4170.132,4195.933,4137.766,4195.933,14100895400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-02,4207.412,4207.412,4170.557,4181.149,13382373600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-03,4162.026,4162.026,4103.165,4141.632,11704122100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-06,4103.831,4105.945,4065.222,4086.878,11019271700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-07,4098.312,4107.344,4077.962,4094.234,9136007200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-08,4099.857,4111.475,4072.647,4076.141,8478609900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-09,4067.563,4130.857,4064.749,4130.857,10228996100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-10,4124.099,4125.289,4092.347,4106.31,9671673300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-13,4098.88,4146.45,4092.273,4143.574,12889257700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-14,4151.247,4152.049,4125.258,4145.29,10249989000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-15,4146.855,4153.716,4115.967,4123.689,12166450800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-16,4125.409,4167.9,4068.859,4093.488,15931058500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-17,4086.224,4104.64,4032.929,4034.507,11614258900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-20,4039.962,4134.862,4035.476,4133.49,16179448100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-21,4130.063,4151.799,4116.272,4144.354,14577617300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-22,4118.967,4134.876,4101.86,4106.951,10429029500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-23,4106.214,4132.39,4088.207,4103.646,10356490600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-24,4100.99,4102.609,4048.237,4061.046,10098942500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-27,4040.457,4067.03,4034.524,4043.844,9378763000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-02-28,4058.13,4074.264,4026.448,4069.459,11032359100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-01,4068.733,4135.481,4061.217,4126.942,15601579400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-02,4119.992,4137.253,4113.826,4117.738,14821763700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-03,4126.018,4135.212,4100.383,4130.551,16033174100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-06,4131.153,4132.837,4088.448,4109.01,16297180700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-07,4103.642,4124.961,4046.568,4048.852,19591206800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-08,4030.739,4037.287,4011.523,4034.108,11793649300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-09,4035.843,4043.849,4000.89,4019.851,11653962900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-10,3991.796,4004.361,3966.428,3967.135,12385540900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-13,3962.643,4008.686,3962.643,4008.686,14356137000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-14,3999.88,4001.942,3946.941,3984.696,15054417400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-15,4011.844,4018.75,3986.902,3986.902,14202600700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-16,3958.196,3981.321,3936.476,3939.151,15251564400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-17,3971.159,4004.215,3945.25,3958.819,17743381800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-20,3962.663,3979.549,3935.016,3939.077,20526497000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-21,3948.157,3982.705,3948.157,3982.378,14509067900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-22,3993.785,4016.45,3986.709,3999.443,14922897000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-23,3985.993,4039.09,3983.999,4039.09,15888742100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-24,4035.156,4037.842,4017.003,4027.046,15944233000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-27,4023.303,4023.303,3987.03,4012.477,16848227900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-28,4015.697,4023.783,3994.6,3999.515,13189511700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-29,4013.593,4017.757,3992.666,4006.144,13374351000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-30,4009.557,4040.502,3983.896,4038.526,14990103700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-03-31,4045.454,4063.568,4039.959,4050.926,13884254600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-03,4059.623,4094.938,4059.061,4090.568,18212431300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-04,4089.293,4103.158,4080.068,4103.105,19714663100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-06,4084.132,4098.833,4078.405,4096.64,15070337400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-07,4096.901,4131.313,4092.185,4123.28,12867673800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-10,4132.01,4132.295,4099.052,4104.812,15245300200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-11,4108.506,4116.125,4083.495,4100.148,15390133300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-12,4102.397,4108.245,4090.278,4097.288,16596527800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-13,4081.387,4088.881,4059.574,4068.979,15644429500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-14,4078.97,4098.215,4075.205,4091.999,15069568200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-17,4090.072,4149.384,4089.509,4149.384,18877309500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-18,4139.309,4169.668,4138.462,4162.032,17018413000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-19,4159.394,4159.394,4118.626,4124.559,16255459200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-20,4122.946,4125.823,4094.002,4113.019,16270667700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-21,4114.264,4114.264,4031.912,4032.567,18080243500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-24,4031.303,4033.637,3967.907,3982.643,17009921700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-25,3985.106,3991.687,3925.436,3962.666,17255540900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-26,3950.255,3975.656,3934.663,3959.232,16270200600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-27,3948.031,3999.13,3942.815,3988.419,15382819500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-04-28,3993.256,4030.447,3993.256,4029.086,17950848800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-04,4013.471,4035.783,4001.126,4030.247,22758284600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-05,4031.095,4047.602,3998.392,4016.877,20662692400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-08,4028.106,4070.772,4018.961,4062.662,25558308500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-09,4065.439,4092.85,4026.389,4027.875,27930604800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-10,4017.936,4019.059,3984.629,3996.87,20755270900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-11,4005.782,4018.058,3988.482,3990.664,14480461900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-12,3987.769,3999.383,3937.527,3937.762,14442172800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-15,3938.83,3998.887,3923.032,3998.887,17625736200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-16,4002.524,4005.015,3966.992,3978.205,13683327100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-17,3971.702,3982.604,3945.714,3960.165,11844818500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-18,3965.516,3982.718,3939.553,3956.07,13653394700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-19,3946.222,3967.282,3928.316,3944.54,12021247900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-22,3941.002,3985.403,3935.802,3969.328,10911660500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-23,3968.235,3971.939,3913.188,3913.188,11868507700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-24,3903.782,3903.782,3859.094,3859.094,13725826500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-25,3851.405,3861.382,3817.837,3850.5,12415077000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-26,3848.417,3859.629,3815.57,3850.951,10032643900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-29,3862.084,3866.724,3819.182,3833.942,13185996700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-30,3827.792,3844.005,3789.274,3837.753,13761962900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-05-31,3827.163,3827.163,3781.403,3798.543,12638736800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-01,3788.59,3832.205,3786.734,3806.868,13456188100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-02,3821.62,3865.284,3821.62,3861.834,12501511000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-05,3860.556,3860.556,3832.458,3844.249,11616398900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-06,3840.459,3867.845,3802.845,3808.163,12578125800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-07,3815.482,3823.112,3780.102,3789.342,9886243200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-08,3791.083,3834.389,3777.775,3820.187,11870093400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-09,3822.409,3836.703,3811.219,3836.703,13431986300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-12,3827.325,3859.716,3813.858,3844.432,12675854300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-13,3838.129,3867.303,3833.46,3864.907,11092494600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-14,3872.716,3891.666,3862.061,3864.025,12495575900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-15,3871.775,3925.499,3871.775,3925.499,12836993800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-16,3932.211,3968.013,3928.542,3963.351,13976007600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-19,3957.033,3957.033,3922.474,3930.908,13490584800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-20,3926.094,3937.495,3918.473,3924.238,12252031800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-21,3909.104,3920.128,3864.032,3864.032,11834657500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-26,3833.444,3841.286,3801.054,3809.696,13399041900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-27,3811.687,3851.896,3806.324,3845.433,11699268100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-28,3836.609,3846.852,3808.161,3840.799,10702154100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-29,3836.731,3840.713,3817.376,3821.844,9828927400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-06-30,3816.335,3860.031,3813.552,3842.452,10126842900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-03,3853.292,3897.327,3853.292,3892.882,13315805100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-04,3888.033,3899.976,3878.398,3899.013,10949452700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-05,3895.195,3899.519,3864.13,3868.805,9763638400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-06,3857.03,3876.89,3836.457,3842.755,10012184200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-07,3831.596,3844.844,3819.077,3825.699,10090692000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-10,3841.559,3865.457,3831.92,3844.327,9203344100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-11,3853.796,3870.655,3844.524,3869.486,8651071600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-12,3864.601,3874.04,3838.563,3843.437,11152202400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-13,3855.662,3901.102,3855.662,3898.423,12030023200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-14,3904.603,3908.487,3893.786,3899.103,12236484600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-17,3881.623,3881.623,3852.263,3867.175,9834014400,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-18,3871.044,3871.044,3844.513,3854.939,9143861500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-19,3848.483,3860.009,3830.407,3850.866,7958570000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-20,3857.773,3875.624,3818.713,3823.695,9204207600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-21,3816.984,3849.511,3808.803,3821.91,7950756300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-24,3803.349,3828.785,3798.805,3805.221,7548354500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-25,3866.645,3915.815,3866.645,3915.115,16306632000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-26,3908.174,3912.983,3893.399,3907.013,10788171700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-27,3914.23,3935.358,3894.692,3902.346,11066710900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-28,3889.793,4000.919,3886.554,3992.738,17973548100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-07-31,4018.89,4064.362,4002.078,4014.63,19960683000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-01,4009.183,4031.701,3983.027,3998.001,14228685900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-02,3985.695,4008.334,3958.513,3969.895,12585569000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-03,3962.13,4005.0,3962.13,4004.984,12900664000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-04,4033.724,4058.243,4011.62,4020.579,17826718900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-07,4002.968,4002.968,3977.017,3990.153,12131066200,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-08,3980.042,4002.29,3963.463,3979.732,10987169900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-09,3967.357,3982.109,3961.843,3967.565,9464026900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-10,3962.857,3976.464,3945.387,3975.717,9717684900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-11,3977.983,3977.983,3884.254,3884.254,12608293100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-14,3840.887,3859.472,3814.071,3855.906,11596633600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-15,3858.366,3865.284,3811.684,3846.536,10309711100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-16,3830.827,3852.42,3817.632,3818.334,9461694600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-17,3801.197,3836.151,3782.497,3831.101,9841549300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-18,3832.455,3844.195,3784.004,3784.004,9554963800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-21,3773.225,3782.111,3729.555,3729.555,9870836900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-22,3748.068,3770.056,3704.679,3758.227,12031832700,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-23,3751.774,3756.166,3695.031,3696.634,9708163800,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-24,3711.54,3748.857,3701.572,3723.429,11961452100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-25,3703.514,3734.219,3695.844,3709.152,10518261000,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-28,3911.549,3911.549,3740.528,3752.619,19799037900,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-29,3743.053,3810.377,3742.076,3790.107,15248614600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-30,3803.119,3813.703,3780.241,3788.51,12967166100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-08-31,3786.926,3793.997,3762.005,3765.268,11896164600,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-09-01,3778.913,3808.531,3778.913,3791.491,10531904500,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-09-04,3812.987,3854.261,3804.589,3848.952,14238520100,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
000300,2023-09-05,3839.578,3839.578,3814.334,3820.317,10405233300,,akshare.stock_zh_index_daily,week1_data_engineer_20260707_20260707T210023,2026-07-07T21:01:03
